0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284
50.6167,47.4833,53.1667,39.3333,47.8667,51.7167,39.75,23.9667,57.4333,39.8667,50.9333,35.3667,49.8167,37.7333,32.45,52.4667,36.85,39.2167,29.1333,46.7,46.85,42.7167,42.9,50.3833,44.8,48.2,51.4167,50.5833,23.6667,47.4833,10.6333,55.6833,56.3,58.3167,22.9667,44.0833,23.45,40.3833,3.4833,40.4833,48.9667,11.1167,31.9167,33.95,51.5333,16.1167,3.0667,47.4667,56.3333,43.4,24.7333,33.75,21.4833,42.0,49.6667,49.5167,44.9167,52.5167,23.1333,47.4833,50.5667,24.1333,51.7667,5.6667,17.7667,11.2667,48.0333,17.4667,32.0,32.2833,50.9,35.2,31.9333,37.6167,35.5333,35.2833,53.3667,51.4167,57.6833,53.0,33.5833,51.9,41.25,25.8167,43.65,43.9,37.4667,35.95,53.2333,25.7833,55.5,58.65,55.5833,52.9,50.6167,48.75,33.0167,47.7,31.7333,47.9167,46.5167,33.6,12.1167,24.0333,36.7667,51.4,33.9167,16.3167,24.3667,31.1,52.15,53.1,25.6,39.3667,40.5167,31.45,24.5667,29.2667,13.7333,25.2167,14.7333,10.1167,41.8167,53.4333,12.9333,39.1833,53.2167,48.3833,25.95,25.3,35.4333,46.75,16.3,29.0667,41.4167,47.0,0.0,49.45,38.4,23.5,48.3833,42.9,17.3333,15.05,48.3833,42.5833,49.1167,41.5167,37.6,38.1667,65.6833,51.6,35.9167,35.0167,70.0,67.4,26.6333,39.9167,35.1833,63.45,42.6333,34.95,68.2667,60.0,66.55,53.0833,47.2,66.1667,36.65,54.9333,31.0333,35.0333,52.8667,43.25,54.0167,54.1,42.45,60.6833,32.1833,59.8,50.2667,35.85,62.7833,63.8167,41.0667,38.0667,48.0833,30.5833,68.0333,30.2333,58.0,62.7833,49.5833,38.2167,46.3333,42.0167,29.6333,51.9167,52.1333,57.4833,71.7333,48.15,77.7167,33.1333,50.65,66.9,75.0833,47.8833,35.6167,77.9667,52.8,36.3833,31.2333,29.05,39.6833,80.6667,50.1833,67.9833,27.5,60.0833,47.3167,52.8667,68.1833,63.6833,69.3167,63.5167,42.2167,62.3,73.15,66.6833,51.6333,68.1167,30.6333,56.95,38.6833,34.5833,47.9,62.7833,54.1667,52.0167,66.3333,30.5667,51.0167,51.3833,39.55,31.9333,52.25,48.8833,35.5333,47.6833,69.5667,68.0333,30.05,56.9333,48.4833,50.1667,30.9833,52.4,40.95,25.7833,46.8667,39.6833,44.5,52.4167,66.1,42.7167,33.8167,58.3333,58.5667,78.45,32.55,53.8,37.8333,52.2,66.2167,58.6333,50.9,56.9167,57.8333,31.0,65.05,67.5833,39.4167,54.55,50.0
28.75,26.3167,22.15,20.8667,8.9167,21.8167,14.9167,36.4,26.65,19.0667,18.8667,23.3833,3.6167,16.75,35.55,15.0,23.7167,21.1,35.05,9.05,10.8833,17.7167,8.2333,6.9,22.2,10.05,15.4667,26.8,37.2333,16.2,42.3833,14.2333,25.4833,27.7167,37.1333,11.7667,47.6667,33.7667,44.4333,14.4667,6.1,45.9,25.2,27.3667,18.4333,52.8,47.7667,33.2833,22.5833,17.5,48.6,20.6167,45.2667,13.25,5.9667,4.0,17.0667,27.3667,47.4167,26.3167,15.4,32.3167,20.8167,43.8167,34.3833,43.6,10.1333,48.65,36.35,20.2833,19.0167,18.8167,37.2833,21.1,28.95,22.2333,22.55,23.65,26.9,20.75,22.6,13.0333,34.9167,42.1333,17.4833,9.6833,29.3167,32.8667,24.1667,44.4667,12.5333,27.7167,24.7667,21.9167,17.2167,6.8167,20.9667,7.7833,32.0,26.7667,10.1833,18.9833,45.55,51.3167,35.4333,20.8667,26.0167,38.4,52.0,41.3667,13.95,15.3,35.7333,32.3333,18.4333,29.4167,48.3833,41.0833,49.3,45.5333,50.45,41.9333,12.2,26.3833,44.0333,28.7167,6.1667,9.0833,49.9167,37.6333,37.8,16.6833,48.3333,26.6333,16.8167,14.3833,45.6333,0.0,15.85,44.7833,12.7667,12.6667,48.3167,50.2333,8.1,15.1333,22.2167,55.1333,38.1833,53.05,52.6,31.9833,62.75,62.2167,57.05,54.2833,42.9333,56.4,61.4833,62.5667,40.7333,52.7667,55.2333,55.25,40.3,27.2333,74.6,53.0833,50.85,29.7833,58.1667,39.0667,34.2167,70.1333,36.2667,28.25,40.5,34.8333,48.4333,29.6667,43.5833,43.25,49.8,37.6833,68.6833,38.65,30.9667,44.6333,54.9167,50.9333,45.1,35.9333,38.7833,40.5,35.0167,54.1,56.7667,36.1167,20.95,44.5833,58.7667,43.9833,64.75,55.3,39.85,53.7833,62.1167,36.2,62.8167,64.9,37.7167,46.5,45.5,56.1833,55.9833,67.4333,35.65,54.8667,50.8167,47.1833,38.45,36.9333,55.0667,37.6,56.3667,37.4333,69.6167,36.2333,60.1833,53.6,42.6167,55.0,55.1333,29.1333,56.6833,60.8667,35.3167,36.7,36.6333,25.45,64.2333,45.55,35.9333,40.5833,67.15,59.0833,36.95,40.0,62.7333,37.1833,56.5167,54.9167,45.95,44.0333,26.6833,35.0333,58.1167,39.4667,68.2667,38.55,37.0667,56.1667,41.6,43.5667,39.85,43.0,47.6667,32.4833,30.75,65.4667,50.3,40.8667,51.0333,47.85,39.9833,45.7333,25.1833,27.5833,31.9833,46.0,38.8,54.4667,66.2,39.45,53.7667
35.2167,31.4,31.75,8.3,16.6167,31.4167,10.6833,33.0833,36.2167,14.4167,22.9167,20.9667,16.2333,8.2,34.8667,20.4833,14.9167,21.0,34.3667,11.75,14.5,16.6167,9.1833,16.7167,25.9333,24.8167,19.9667,35.1,31.55,19.65,31.5333,22.5,35.0833,37.2833,30.85,9.1333,37.1667,33.1167,33.5833,10.6667,20.9833,35.05,24.5167,26.6833,22.1667,38.3667,36.9333,41.15,32.1833,20.6,38.0833,11.8167,34.7833,8.7,21.2167,15.8333,20.05,36.2833,36.9,31.4,23.4333,24.3667,25.25,32.95,23.55,32.7333,25.4,34.2167,35.6667,9.4667,24.0833,9.45,36.6167,15.8,28.25,20.0833,32.15,33.25,36.4667,30.35,11.6167,18.1,34.2333,33.7,14.5833,8.9667,28.6333,39.75,33.7667,37.3333,20.5667,37.2833,34.3833,26.3,21.2667,18.6333,10.15,16.45,31.3333,31.85,22.9167,8.0,34.7167,40.7833,34.5,30.4667,25.3333,27.5333,40.75,40.7833,19.0167,19.9,35.5167,37.4167,5.4333,25.1667,37.8667,40.5,38.75,35.6833,36.0167,31.0667,12.3,35.95,28.9,31.9833,19.6667,24.3333,39.4,33.1833,37.1333,21.75,37.8167,18.6167,4.3,17.65,34.7833,15.75,0.0,32.1833,23.9667,9.0,33.8667,39.35,17.0667,6.45,28.3667,58.3833,45.2667,56.3167,62.3833,41.5667,62.3167,61.7833,66.85,64.0667,34.4333,47.6167,61.0333,72.4833,44.7667,42.6833,65.0167,67.7,50.0167,36.7833,74.25,62.8667,54.1167,39.35,57.7167,42.7667,43.8,69.7833,45.85,37.8167,50.15,44.4167,39.9,39.2167,53.3167,43.5667,59.5667,47.4,68.2667,45.7333,40.5333,44.05,64.7,42.5167,54.85,45.5167,48.3667,45.8833,47.9167,57.35,56.3167,51.8167,30.55,54.3333,68.6,55.7833,74.7,54.85,49.45,63.5667,72.05,42.75,62.3833,74.8667,47.3,51.25,44.9167,55.7333,47.6167,77.4,50.1833,64.6333,39.8,56.9333,48.0333,52.75,64.85,47.1833,66.1833,47.0167,69.2667,45.8167,70.05,63.3833,52.3667,64.7667,42.9167,38.7,56.2333,60.4333,44.9,46.2833,46.2333,35.05,74.1833,38.3667,45.5167,50.1833,66.75,58.6333,52.1333,49.6,62.3,46.7667,66.3167,64.7,45.3667,53.7833,37.6333,50.1667,57.6833,49.0667,67.8667,37.8667,49.5,47.3833,51.75,53.3167,49.5667,47.1333,47.2167,42.0667,40.3333,75.4333,40.2833,50.4667,54.3,59.8167,49.7,55.4833,34.7833,37.15,41.55,45.4167,48.5167,64.2333,65.7833,49.05,57.4333
43.35,35.1833,45.8667,37.75,49.45,44.4333,38.1833,18.3333,50.1667,30.7167,41.8333,29.2667,48.0333,36.7167,19.6333,43.3333,29.6167,31.9,15.95,44.5833,37.7,33.5667,41.1833,45.4167,37.0667,52.1667,42.2833,38.2833,11.3,38.35,22.85,46.55,49.0333,50.8833,11.2833,41.9667,8.2667,26.9,25.0333,35.0833,53.2333,18.9,19.6167,21.6667,42.4,16.6667,28.3667,35.1167,42.5833,34.1833,9.6,32.1333,8.75,41.5333,53.4667,47.7333,35.65,45.2333,7.7333,35.1833,48.5667,23.3667,42.65,23.2,20.8,18.5333,46.4167,12.45,19.1833,30.6667,41.7833,33.5833,19.1167,34.65,23.25,29.3,46.0667,39.1167,50.4167,45.7,31.9667,42.7667,25.5333,13.1167,42.0833,41.8,25.1833,23.1333,40.9167,9.4833,46.3333,51.2333,48.3167,43.7333,41.5,50.6333,31.4,49.2833,18.4667,33.4333,44.95,31.9833,18.25,14.7667,23.9833,44.1167,21.6333,12.9,13.2667,18.3,43.0167,43.95,15.3833,26.5833,38.95,25.3667,11.85,16.5333,12.7667,7.7667,14.3333,18.4333,40.25,41.1167,15.9833,26.9,48.7333,51.7,10.8167,10.3667,22.6167,37.6167,11.8,24.2333,42.2167,37.85,26.2167,47.6667,36.7833,0.0,48.95,37.4833,12.4667,19.0833,50.1,40.45,41.85,37.9,24.8167,35.0,52.7833,38.7667,29.3167,32.05,57.1167,54.5167,13.9,27.1333,30.9833,50.5667,29.85,22.1333,55.3667,47.1833,54.1667,40.75,40.7333,53.2667,33.65,42.6167,27.7,22.2167,40.05,39.1833,41.2,41.7833,29.6667,48.3667,19.3667,47.4833,37.4333,23.0333,49.9,51.4167,37.7833,25.2833,35.25,17.8667,55.15,14.7833,45.1833,50.4,36.7333,25.4333,33.5,35.5167,26.3,39.1,44.8667,44.6667,58.8333,35.3,64.7333,22.45,37.8167,54.0167,62.2,35.5333,32.2833,64.9833,39.9833,28.6333,18.5333,25.7167,24.6667,67.6833,37.35,55.0833,12.05,47.2667,34.4833,40.0333,55.3,51.3,56.4333,51.1333,35.7333,49.9167,60.2667,53.7833,38.7833,55.2167,15.1833,44.6333,23.6667,30.3833,35.0667,50.4,41.35,39.7167,53.4333,17.85,38.1833,38.55,35.8167,28.6167,39.4167,36.05,31.85,34.85,56.6667,55.15,15.0,44.1167,36.15,37.3333,27.6667,39.5833,34.3833,13.05,34.0167,26.9,31.7167,39.6,53.7167,29.9333,20.7167,46.0167,46.25,65.45,19.7333,40.9833,33.8167,39.3667,53.85,45.8167,38.6,44.5833,45.5167,18.2167,52.6667,54.6833,35.25,41.7333,37.15
19.1667,22.0833,12.5833,26.9667,13.6,12.25,20.0167,36.3167,17.05,23.3167,12.9,23.55,15.3,22.0,35.4667,10.8667,29.2667,19.2667,34.95,20.05,16.1333,18.4833,14.3167,10.3,19.2,6.0333,8.1167,17.2,37.1667,15.0167,49.15,4.2167,15.9167,18.2,37.0667,22.7,47.6,33.7167,52.0833,19.7,10.0333,52.2333,25.1333,27.3,13.1833,52.75,55.4167,23.8,13.0167,15.7,48.5167,25.8833,45.2167,22.2667,10.45,15.4833,15.7667,17.7667,47.35,22.0833,4.7667,34.5,14.7667,50.7,33.1333,49.35,8.4,48.5667,36.2833,26.3667,16.5667,24.0667,31.25,24.8833,28.8833,22.15,12.9833,14.0833,17.3,11.1833,28.7,11.3167,30.2667,42.0667,20.7833,20.5,27.1167,26.8167,14.6167,44.4,4.7333,18.1167,15.2167,12.6167,11.9167,14.3,27.0667,14.9333,31.9333,22.4,11.3167,25.0667,49.5667,51.2667,29.35,11.3,25.9333,43.8667,52.0167,41.3,11.55,8.0667,35.65,23.55,24.5167,29.35,48.3,41.0167,49.2167,45.4667,50.3667,48.5,19.5,16.7833,43.9667,24.6,8.25,7.85,49.8333,37.5667,30.4667,14.0,48.25,30.4,22.9167,15.9667,53.2667,13.5167,21.9333,44.7333,0.0,18.85,48.25,57.0833,14.2,21.2167,12.7167,45.6167,28.6667,43.5333,43.0833,22.5,42.9333,42.5667,47.4833,44.7667,42.8833,44.7167,61.4833,53.0,30.5833,40.3667,45.7167,45.7333,30.8167,17.7333,52.1,43.5667,41.3333,20.2667,58.1833,29.55,24.7333,70.1,26.75,18.7667,30.9833,25.3333,38.8833,20.1333,34.05,33.7167,40.2667,28.2,56.3333,29.1333,21.45,44.5667,45.4,50.95,35.5667,26.4167,29.2667,30.9833,25.5333,44.5833,56.75,26.6,11.3833,35.05,49.2,34.45,55.1833,44.9333,30.3333,44.2667,52.5667,23.3833,62.7667,55.35,28.2,36.9667,45.4333,56.1667,42.8,57.9167,26.15,45.35,50.8,37.65,28.9333,27.4167,45.55,28.0833,46.8,27.9167,47.9167,26.7167,50.6167,44.0833,33.0833,45.4833,55.1167,19.65,42.25,60.8833,25.8,27.1833,27.1167,15.9667,54.6667,45.4833,26.4167,31.0667,50.8833,46.9333,27.45,30.4833,42.8833,27.6667,46.95,45.4,45.9,34.5,17.15,25.55,58.1333,29.95,47.5333,38.4833,27.55,41.3667,32.05,34.0333,30.3667,31.7167,47.6,23.0,21.2667,55.95,41.25,31.3667,41.5167,38.3167,30.5,36.2,15.7,18.0667,22.5,39.5,29.3167,44.95,53.7833,29.95,44.25
28.3833,24.5667,25.9,16.7167,16.9833,24.9333,13.5333,28.2833,34.8833,11.0667,16.7833,15.4,12.65,8.4167,27.45,13.9167,15.8333,13.6667,26.9333,10.6667,8.4667,9.3333,5.6167,13.15,18.5333,21.2167,15.9167,28.25,29.1333,13.5167,34.4,18.9167,33.75,35.8167,29.0333,12.0,39.55,25.7,36.4833,6.05,17.4,44.0833,17.1833,19.2833,16.0333,44.6667,39.8,34.7833,28.5833,14.4833,40.4667,12.7333,37.1333,11.5667,17.6333,12.25,13.7833,29.45,39.3,24.5667,19.85,24.2333,19.0333,35.8667,26.4333,35.65,21.8167,40.5167,28.25,13.2667,17.35,10.4833,29.1833,13.1,20.85,14.2333,30.8333,29.6667,35.1333,23.45,17.9667,11.5333,26.8167,34.0,17.4167,9.6,21.2333,32.2167,30.1833,36.3167,16.9833,35.9333,33.0333,20.1,15.1333,15.05,13.0,15.85,23.9167,25.0,21.5,14.9167,41.5167,43.1833,27.0833,24.6167,17.9167,35.7833,43.8667,33.2333,12.4333,16.3333,27.6333,31.3667,14.2833,21.3333,40.25,32.95,41.1667,37.3833,42.3167,33.95,15.1333,35.55,35.8833,24.5667,16.0833,20.75,41.7833,29.5333,29.7,15.0167,40.2,18.55,12.2667,11.5167,37.6667,12.1667,11.6833,36.65,20.3833,0.0,40.2,48.9,16.1833,10.5167,22.15,59.5167,41.4833,57.5167,64.4,43.7667,54.5,53.9667,69.2167,66.0833,34.8,48.2,53.2833,74.7333,37.2167,44.6333,67.0167,70.0833,48.1,34.8667,66.3,64.8833,54.8667,42.55,49.9667,42.3667,44.3167,61.8667,46.4,35.8833,52.1167,42.5667,40.3167,35.6333,56.2167,45.5333,61.5167,45.5167,60.4333,41.95,42.0833,36.5,66.7167,42.8,56.8333,46.0,52.8,47.8833,40.25,61.1667,48.5667,44.0833,29.85,56.35,70.9333,57.7833,76.8667,47.1333,53.9,65.5833,74.25,35.2,54.5667,77.0667,47.8167,53.3667,37.35,47.9833,47.7833,79.6333,42.5,66.65,42.6833,58.9167,52.8,45.0333,66.8667,45.35,68.45,45.1833,61.35,43.9667,72.35,65.4,54.35,66.8,46.9667,39.2333,48.4833,52.6833,45.4167,44.45,46.7833,39.6667,76.4,37.4167,46.0667,54.6333,58.9,50.8833,44.4167,53.2167,54.4833,50.6,68.65,66.7167,37.8167,55.7667,30.8,42.4833,49.9333,50.7333,60.0167,30.45,41.8167,47.9667,44.0333,53.7167,47.65,39.45,39.55,40.2167,40.85,77.6667,42.1667,52.6167,55.0333,62.2833,47.7833,57.4667,33.0167,37.6167,39.7167,37.85,46.6333,66.2667,57.95,49.5667,59.8333
43.45,40.3,45.9667,37.9167,51.5833,44.5333,38.35,15.4,50.25,32.5833,43.7667,28.0833,49.9833,38.6667,23.15,45.2833,30.8167,31.9167,20.0667,46.5333,39.6667,35.4333,43.1333,47.4,37.6333,54.3333,44.2333,41.75,14.0667,40.3,14.6167,48.5,49.1167,51.1833,10.2,43.9167,10.1667,31.4,16.6667,37.1833,55.2667,10.6833,22.95,25.0,44.35,8.45,17.2,38.6333,49.15,36.2833,11.4833,32.3333,6.3833,43.4833,55.5,49.6833,37.75,45.3333,9.0,40.3,50.5,23.9833,44.5833,14.1167,21.15,9.6,46.6333,4.2167,22.7,30.85,43.7167,33.8,22.6333,33.25,26.5667,30.0667,46.1833,42.5833,50.5,45.8167,32.1667,44.7167,32.25,16.7667,42.25,43.75,28.5,26.65,44.3667,12.5333,48.3167,51.5167,48.4167,45.7,43.45,52.8,31.6,51.4167,22.6,40.7333,45.1,32.2,9.5167,12.8833,27.5,44.2167,24.95,8.6,12.8667,21.8167,44.9667,45.9167,12.4167,30.1,39.1167,24.15,7.25,20.05,8.85,11.95,6.1,9.2667,40.4,44.5667,12.2,30.2,50.6833,46.9833,11.5,15.7,28.2667,39.5667,9.9167,25.4333,44.1667,39.8167,17.85,49.6,36.9833,10.2333,51.0833,39.45,0.0,12.0833,52.2667,42.4167,41.95,35.8333,28.3667,32.45,56.4833,42.2833,31.3167,29.3,60.7667,58.1667,17.4167,30.6667,29.4667,54.1,36.55,25.6667,59.0167,50.75,57.8333,44.2,42.6833,56.9667,30.95,46.0667,25.2167,25.75,43.6167,37.5667,44.7667,45.2333,33.2,51.8167,22.9,50.9333,41.0333,26.5667,53.45,55.1,35.35,28.8167,38.7833,21.3833,58.8,17.2,48.75,54.0833,40.3333,28.9667,37.0167,37.5,23.8,42.6,44.95,48.1833,62.5,38.85,68.4,24.8667,41.4,57.6667,65.85,39.05,29.9,68.65,43.55,30.6333,20.5333,23.2167,26.65,71.4,40.8833,58.7333,14.4667,50.8333,38.0167,43.55,58.95,54.9667,60.0833,54.8,37.6833,53.6,63.9167,57.4833,42.3833,58.8833,17.6,48.0833,25.65,28.8667,38.6,54.0667,44.9167,43.1833,56.9,21.3667,41.7667,42.1333,37.7833,26.1167,42.9333,39.65,29.8167,38.3833,60.3167,58.8,17.0,47.6833,39.65,40.8667,25.1667,43.15,36.35,16.7167,37.5667,30.45,35.2667,43.1667,57.3833,33.4833,22.6833,49.4667,49.7,69.1167,23.2833,44.55,32.1333,42.9333,57.5167,49.4,42.0667,48.05,48.9667,21.7333,56.3333,58.35,33.7,45.3,40.5333
52.4167,49.2833,55.0,42.4833,51.0167,53.5167,42.9,24.3167,59.2833,41.55,52.7333,37.0167,59.0,40.8833,32.0833,54.3167,39.7833,40.9,29.0,55.5667,48.65,44.4,52.1,56.4333,46.6,51.3333,53.2167,50.7333,22.9833,49.2833,14.9,57.5333,58.15,60.2,19.1167,52.8833,20.0833,40.3667,11.8333,46.1667,52.1,5.3,31.8833,33.9167,53.3167,8.0333,10.3833,47.6,58.1833,45.2667,21.3667,36.9,16.0167,52.45,52.8,58.7167,46.7167,54.3667,17.95,49.2833,59.5333,31.4167,53.55,7.4333,25.3,10.1167,51.1667,10.7333,31.6333,35.45,52.7,38.35,31.55,42.2333,35.5,39.0,55.2167,51.5667,59.5333,54.85,36.7333,53.7,41.2333,25.6833,46.8,52.7167,37.4333,35.5833,53.35,22.4167,57.35,60.5333,57.45,54.7333,52.4167,51.8833,36.15,50.85,31.5333,49.7167,49.6667,36.75,7.1,16.1,36.4167,53.2,33.8833,14.3833,16.4333,30.75,53.95,54.95,21.35,39.0333,43.6667,33.0833,13.4167,28.9833,8.1333,21.85,8.0333,13.0,44.9667,53.5333,16.1,39.1667,59.7167,51.5167,18.05,24.6333,37.2,48.55,10.7,34.3667,44.5667,48.8,10.9667,58.6333,41.55,20.1333,60.1167,48.4167,11.65,0.0,51.5167,51.4,50.9167,39.0,37.3,35.6333,65.5167,51.2667,33.3667,32.4833,69.8167,67.1833,26.35,39.65,32.6333,63.1333,45.5333,34.6,68.05,59.7833,66.8667,53.1833,44.7,66.0,34.1167,55.1,28.3667,34.6833,52.6,40.7333,53.75,54.2667,42.1833,60.8333,31.8333,59.9667,50.0,35.5,62.4833,64.1333,38.5333,37.75,47.7667,30.3,67.8167,20.3333,57.7833,63.1167,49.3167,37.9,46.0,39.5,26.9667,51.5833,53.9333,57.2,71.5833,47.8167,77.4667,28.3333,50.3833,66.7,74.9167,48.0167,33.0833,77.7167,52.5333,34.5833,30.3833,26.3833,29.8167,80.4833,49.85,67.7667,17.7,59.8667,47.0,52.5167,67.9833,64.0,69.1167,63.8333,39.7,62.6333,73.0,66.5167,51.3667,67.9,21.2333,57.1167,29.7167,32.0333,47.5833,63.1,53.8833,52.1667,65.9333,30.2833,50.75,51.1167,37.0,29.2833,51.9,48.6167,33.0,47.3667,69.3667,67.8333,26.85,56.7167,48.6333,49.85,28.3333,52.1333,38.4167,25.65,46.55,36.9,44.2333,52.15,66.4167,42.45,32.5333,58.5,58.7333,78.2,32.2,53.5333,35.3,51.9167,66.55,58.4333,51.0333,57.0833,58.0,30.65,65.3667,67.3667,36.8833,54.3333,49.5167
28.9167,30.1833,22.3,21.35,2.9333,21.9833,12.3833,40.3,26.8167,22.9333,22.7333,27.2667,7.4,20.6167,39.45,19.2833,27.6,24.9667,38.95,12.0333,14.7833,21.5667,12.05,12.9667,26.05,12.75,18.75,26.9667,41.1333,20.1,41.4333,14.95,25.65,27.8833,41.0333,11.8167,51.6667,37.7,43.5,18.3167,5.3,44.95,29.0667,31.2333,22.3,48.4,46.8167,33.3833,22.7333,21.3667,52.5833,24.4833,49.25,11.85,5.0667,7.7833,20.9333,27.5167,51.4,30.1833,15.1,36.2333,24.4833,42.8667,33.4833,42.65,12.5667,44.25,40.25,24.15,22.8833,22.6833,41.1833,24.9667,32.8,26.1,22.7,23.8,27.0667,20.9,26.4667,16.9,38.8167,46.1167,11.9833,10.65,33.25,36.8,24.3333,48.45,15.4667,27.8667,24.9333,22.3333,21.0833,1.8,24.8167,2.65,35.9167,30.6167,9.5167,22.8333,44.6,55.2833,39.3333,21.0167,29.8667,37.4667,55.9833,45.3667,17.8,18.15,39.6333,33.15,16.3,33.35,52.3667,45.0833,53.2833,49.5167,46.05,40.9833,9.0667,26.5333,38.9333,32.5833,10.0167,12.9333,53.9,41.5333,41.7,20.5333,52.3167,30.5,15.25,18.2667,44.6833,7.8,19.7,48.7667,12.9167,16.5333,43.9167,49.2333,0.0,14.1333,22.3667,55.2333,38.3167,53.1333,52.6833,32.1167,52.5333,52.1667,57.15,54.3833,46.9167,60.3833,65.4667,62.6667,40.2333,56.7333,55.3333,55.35,40.4333,27.3167,61.7667,53.1667,50.9333,29.95,62.1667,39.2,34.35,74.1333,36.3833,28.35,40.6333,34.9167,52.4167,29.8167,43.65,43.3333,49.8833,37.8167,72.6667,38.7833,31.1333,48.6167,55.0167,54.9,45.1833,36.0667,38.9167,40.6333,35.1167,54.2,60.75,36.25,21.1,44.6667,58.8667,44.0667,64.85,59.3,39.9833,53.8667,62.2167,32.9667,66.8167,65.0167,37.8333,46.5833,49.4833,60.1667,59.9833,67.55,35.7833,54.95,54.8,47.25,38.5833,37.05,55.1667,37.7,56.4667,37.5333,57.5833,36.3167,60.2833,53.6833,42.7,55.0833,59.1333,29.2667,60.6667,64.8667,35.45,36.8,36.7667,25.6167,64.3333,49.5333,36.0667,40.7167,71.15,63.0667,37.0833,40.1333,52.4833,37.3167,56.6167,55.0167,49.95,44.1167,26.85,35.1667,62.1167,39.6,57.2,42.45,37.2,50.9667,41.6833,43.65,39.9833,41.35,51.65,32.5833,30.8833,65.5833,54.2833,41.0167,51.1,47.9333,40.1167,45.8167,25.35,27.75,32.0833,49.9833,38.9333,54.55,70.1833,39.6,53.8333
35.1333,31.3,31.7833,9.3667,14.3833,31.45,7.0333,35.4667,36.2667,14.1333,23.4333,19.0333,13.3,9.8667,34.6167,20.5167,17.8167,20.6833,34.1167,8.9833,14.7167,16.3333,9.4,16.85,25.6833,23.9,20.0,35.0,36.3,20.1,34.5667,22.5333,35.1333,37.3167,36.2,6.3667,40.1667,32.8667,36.6167,10.6,18.0333,38.0667,24.2667,26.4167,22.6333,41.4167,39.9333,42.0833,32.2167,21.0667,41.1,14.7167,37.7833,4.9667,17.9667,12.6833,20.7833,36.2,39.9167,31.3,23.4667,27.2833,25.7667,36.0,26.5833,35.7833,23.7167,37.2333,35.4167,12.4833,24.0167,11.9333,36.35,16.1,28.0,18.8,32.1833,33.2833,36.5167,30.3833,14.8,18.1333,33.9833,41.3167,10.9333,6.6167,28.3833,39.5,33.8167,43.6333,20.6,37.3333,34.4167,26.8167,21.7333,15.1167,13.1667,14.2167,31.0833,31.75,20.6833,11.1667,37.7333,43.8333,34.25,30.5,25.0667,30.5667,43.7833,40.55,19.0333,19.9333,34.8,38.65,5.6333,25.8333,40.8833,40.2667,41.8,38.6833,39.0167,34.1167,8.65,36.0,31.9333,31.7333,19.7,23.6667,42.45,36.7,36.8667,21.6167,40.8333,21.5,2.85,18.1167,37.8,15.8833,6.9,35.2167,24.0,9.4,36.9,42.3833,14.8333,0.0,28.8333,67.1167,48.9167,65.1167,62.45,41.6,62.0833,61.5667,66.9333,64.1333,42.1167,55.7167,60.8,72.45,44.5333,45.7167,65.0833,65.1,50.0667,36.8167,74.0333,62.9333,62.45,39.3833,57.4833,45.8,43.8167,69.5667,45.9,37.85,50.15,44.4667,47.7333,39.25,53.3167,46.6167,59.6333,47.45,68.0167,49.3833,40.5667,43.8,64.7667,50.2167,54.85,45.5833,48.4167,48.9333,47.6667,68.85,56.0833,51.5167,30.5833,54.3333,68.65,53.7167,74.7833,54.6333,49.5,63.6333,72.0167,42.5,62.1667,74.95,47.35,60.8833,44.6667,55.5,55.3,77.4833,49.9333,64.7167,42.85,56.9167,48.1,52.45,64.9167,47.2333,66.25,47.0667,69.05,45.8667,70.0667,63.45,52.3667,64.85,45.9667,38.7333,56.0,60.2,44.95,46.3333,46.2833,35.0833,74.2667,44.7167,45.5667,50.2333,66.4833,58.4,51.8333,49.65,62.0833,46.8167,66.4,64.7667,45.1333,53.7833,37.55,49.9167,57.45,49.1167,67.6,37.6167,49.25,55.4833,51.4667,53.3167,49.6167,46.8833,46.9667,42.0833,40.35,75.5167,43.3333,50.5167,62.6333,57.6,49.75,55.4833,34.8167,37.1833,41.5833,45.1667,48.5667,64.3167,65.5333,49.1,60.5167
